id,why_correct,why_others_wrong,cites
FAR-MCQ-REVE-0249,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$60000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0250,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$150000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0251,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; $60000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0252,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0253,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0254,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$150000; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0255,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$150000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0256,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0257,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0258,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; $60000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0259,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0260,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0261,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0262,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$300000; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0263,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$300000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0264,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$150000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0265,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; $150000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0266,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$300000; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0267,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$150000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0268,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0269,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$150000; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0270,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0271,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; $150000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0272,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; $60000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0273,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; $150000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0274,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$60000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0275,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$150000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0276,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$150000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0277,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; $300000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0278,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0279,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$60000; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0280,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$300000; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0281,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0282,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; $300000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0283,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0284,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$150000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0285,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; $150000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0286,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; $300000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0287,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0288,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; $150000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0289,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$60000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0290,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; $60000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0291,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; $60000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0292,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$300000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0293,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$60000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0294,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$150000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0295,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; $300000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0296,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$150000; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0297,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$300000; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0298,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0299,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$300000; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0300,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$60000; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0301,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; $150000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0302,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0303,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; $150000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0304,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0305,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; $60000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0306,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$60000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0307,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0308,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; $300000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0309,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0310,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0311,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$300000; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0312,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0313,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; $60000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0314,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$300000; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0315,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$300000; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0316,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0317,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; $150000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0318,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; $300000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0319,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0320,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; $150000,"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0321,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$300000; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0322,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${total * 0.5}; ${allocated_prod * 1.1},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0323,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,$60000; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-REVE-0324,ASC 606-10-32-31: Allocate based on relative standalone selling prices. Product allocation = (Product SSP / Total SSP) × Transaction Price.,${allocated_prod * 1.1}; ${total * 0.5},"ASC 606-10-32-28, ASC 606-10-32-31"
FAR-MCQ-CONS-0325,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0326,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$500000; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0327,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$250000; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0328,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; $250000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0329,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$500000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0330,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$100000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0331,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; $500000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0332,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$500000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0333,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$500000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0334,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; $500000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0335,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0336,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; $100000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0337,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0338,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; $500000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0339,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; $100000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0340,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0341,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0342,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; $500000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0343,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0344,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; $100000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0345,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0346,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$100000; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0347,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0348,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$500000; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0349,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$250000; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0350,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$100000; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0351,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0352,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; $100000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0353,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; $500000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0354,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; $500000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0355,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0356,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0357,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0358,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$100000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0359,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$500000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0360,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0361,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0362,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; $250000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0363,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; $100000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0364,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0365,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$500000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0366,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; $250000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0367,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$100000; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0368,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0369,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$100000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0370,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$100000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0371,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; $500000,"ASC 810-10-45-19, ASC 810-10-45-20"
