id,why_correct,why_others_wrong,cites
AUD-MCQ-RISK-0253,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Medium - fraud is rare in this industry; Depends on prior year results,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0254,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Medium - fraud is rare in this industry; Low - can be mitigated by substantive procedures,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0255,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Medium - fraud is rare in this industry; Low - can be mitigated by substantive procedures,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0256,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Medium - fraud is rare in this industry; Depends on prior year results,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0257,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Medium - fraud is rare in this industry,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0258,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Medium - fraud is rare in this industry; Depends on prior year results,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0259,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Low - can be mitigated by substantive procedures,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0260,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Medium - fraud is rare in this industry,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0261,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Medium - fraud is rare in this industry; Depends on prior year results,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0262,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Medium - fraud is rare in this industry; Depends on prior year results,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0263,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Medium - fraud is rare in this industry; Depends on prior year results,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0264,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Low - can be mitigated by substantive procedures; Depends on prior year results,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0265,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Low - can be mitigated by substantive procedures,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0266,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Low - can be mitigated by substantive procedures; Medium - fraud is rare in this industry,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0267,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Medium - fraud is rare in this industry; Low - can be mitigated by substantive procedures,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0268,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Low - can be mitigated by substantive procedures,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0269,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Medium - fraud is rare in this industry,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0270,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Low - can be mitigated by substantive procedures,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0271,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Medium - fraud is rare in this industry; Depends on prior year results,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0272,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Medium - fraud is rare in this industry; Low - can be mitigated by substantive procedures,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0273,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Medium - fraud is rare in this industry; Low - can be mitigated by substantive procedures,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0274,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Low - can be mitigated by substantive procedures; Depends on prior year results,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0275,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Medium - fraud is rare in this industry; Depends on prior year results,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0276,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Medium - fraud is rare in this industry; Low - can be mitigated by substantive procedures,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0277,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Low - can be mitigated by substantive procedures; Depends on prior year results,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0278,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Medium - fraud is rare in this industry,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0279,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Medium - fraud is rare in this industry; Low - can be mitigated by substantive procedures,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0280,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Medium - fraud is rare in this industry; Depends on prior year results,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0281,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Medium - fraud is rare in this industry,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0282,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Low - can be mitigated by substantive procedures; Medium - fraud is rare in this industry,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0283,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Medium - fraud is rare in this industry; Depends on prior year results,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0284,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Low - can be mitigated by substantive procedures,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0285,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Medium - fraud is rare in this industry; Low - can be mitigated by substantive procedures,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0286,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Medium - fraud is rare in this industry; Low - can be mitigated by substantive procedures,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0287,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Low - can be mitigated by substantive procedures; Depends on prior year results,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0288,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Low - can be mitigated by substantive procedures; Medium - fraud is rare in this industry,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0289,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Medium - fraud is rare in this industry,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0290,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Low - can be mitigated by substantive procedures,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0291,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Medium - fraud is rare in this industry; Low - can be mitigated by substantive procedures,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0292,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Low - can be mitigated by substantive procedures; Medium - fraud is rare in this industry,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0293,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Medium - fraud is rare in this industry,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0294,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Low - can be mitigated by substantive procedures,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0295,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Medium - fraud is rare in this industry; Low - can be mitigated by substantive procedures,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0296,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Medium - fraud is rare in this industry,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0297,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Medium - fraud is rare in this industry; Low - can be mitigated by substantive procedures,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0298,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Low - can be mitigated by substantive procedures,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0299,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Low - can be mitigated by substantive procedures; Medium - fraud is rare in this industry,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0300,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Low - can be mitigated by substantive procedures; Depends on prior year results,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0301,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Low - can be mitigated by substantive procedures,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0302,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Low - can be mitigated by substantive procedures; Depends on prior year results,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0303,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Low - can be mitigated by substantive procedures; Medium - fraud is rare in this industry,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0304,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Medium - fraud is rare in this industry,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0305,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Low - can be mitigated by substantive procedures; Depends on prior year results,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0306,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Low - can be mitigated by substantive procedures,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0307,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Medium - fraud is rare in this industry,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0308,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Medium - fraud is rare in this industry,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0309,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Medium - fraud is rare in this industry,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0310,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Medium - fraud is rare in this industry; Depends on prior year results,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0311,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Medium - fraud is rare in this industry; Low - can be mitigated by substantive procedures,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0312,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Medium - fraud is rare in this industry,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0313,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Low - can be mitigated by substantive procedures,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0314,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Low - can be mitigated by substantive procedures,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0315,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Low - can be mitigated by substantive procedures,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0316,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Medium - fraud is rare in this industry,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0317,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Medium - fraud is rare in this industry; Depends on prior year results,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0318,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Low - can be mitigated by substantive procedures; Medium - fraud is rare in this industry,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0319,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Medium - fraud is rare in this industry,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0320,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Low - can be mitigated by substantive procedures; Medium - fraud is rare in this industry,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0321,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Medium - fraud is rare in this industry,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0322,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Low - can be mitigated by substantive procedures; Medium - fraud is rare in this industry,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0323,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Low - can be mitigated by substantive procedures; Depends on prior year results,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0324,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Low - can be mitigated by substantive procedures,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0325,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Low - can be mitigated by substantive procedures,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0326,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Medium - fraud is rare in this industry; Depends on prior year results,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0327,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Low - can be mitigated by substantive procedures; Depends on prior year results,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0328,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Medium - fraud is rare in this industry; Depends on prior year results,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0329,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Medium - fraud is rare in this industry,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0330,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Low - can be mitigated by substantive procedures; Depends on prior year results,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0331,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Depends on prior year results; Medium - fraud is rare in this industry,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-RISK-0332,AU-C 315 requires assessment of inherent risk before considering controls. Corrupt environment increases inherent risk independent of controls.,Low - can be mitigated by substantive procedures; Depends on prior year results,"AU-C 315.11, AU-C 315.A42"
AUD-MCQ-SAMP-0333,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0334,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0335,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0336,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0337,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0338,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0339,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0340,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0341,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0342,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0343,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0344,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0345,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0346,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0347,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0348,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0349,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0350,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0351,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0352,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0353,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0354,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0355,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0356,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0357,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0358,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0359,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0360,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0361,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0362,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0363,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0364,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0365,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0366,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0367,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0368,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0369,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0370,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0371,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0372,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0373,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0374,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0375,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0376,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0377,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0378,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0379,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0380,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
