id,why_correct,why_others_wrong,cites
BAR-MCQ-FINA-0256,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0257,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0258,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {ca / cl},Financial Analysis Standard
BAR-MCQ-FINA-0259,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{current_ratio}; {(ca - inv/2) / cl},Financial Analysis Standard
BAR-MCQ-FINA-0260,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{current_ratio}; {ca / cl},Financial Analysis Standard
BAR-MCQ-FINA-0261,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{current_ratio}; {(ca - inv/2) / cl},Financial Analysis Standard
BAR-MCQ-FINA-0262,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {(ca - inv/2) / cl},Financial Analysis Standard
BAR-MCQ-FINA-0263,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0264,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0265,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {(ca - inv/2) / cl},Financial Analysis Standard
BAR-MCQ-FINA-0266,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {ca / cl},Financial Analysis Standard
BAR-MCQ-FINA-0267,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0268,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{current_ratio}; {ca / cl},Financial Analysis Standard
BAR-MCQ-FINA-0269,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0270,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0271,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0272,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0273,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{current_ratio}; {(ca - inv/2) / cl},Financial Analysis Standard
BAR-MCQ-FINA-0274,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{current_ratio}; {(ca - inv/2) / cl},Financial Analysis Standard
BAR-MCQ-FINA-0275,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {(ca - inv/2) / cl},Financial Analysis Standard
BAR-MCQ-FINA-0276,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{current_ratio}; {(ca - inv/2) / cl},Financial Analysis Standard
BAR-MCQ-FINA-0277,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{current_ratio}; {(ca - inv/2) / cl},Financial Analysis Standard
BAR-MCQ-FINA-0278,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0279,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0280,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0281,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0282,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0283,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {(ca - inv/2) / cl},Financial Analysis Standard
BAR-MCQ-FINA-0284,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{current_ratio}; {ca / cl},Financial Analysis Standard
BAR-MCQ-FINA-0285,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0286,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0287,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0288,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0289,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0290,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0291,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{current_ratio}; {(ca - inv/2) / cl},Financial Analysis Standard
BAR-MCQ-FINA-0292,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{current_ratio}; {ca / cl},Financial Analysis Standard
BAR-MCQ-FINA-0293,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{current_ratio}; {ca / cl},Financial Analysis Standard
BAR-MCQ-FINA-0294,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {ca / cl},Financial Analysis Standard
BAR-MCQ-FINA-0295,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {(ca - inv/2) / cl},Financial Analysis Standard
BAR-MCQ-FINA-0296,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {(ca - inv/2) / cl},Financial Analysis Standard
BAR-MCQ-FINA-0297,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {ca / cl},Financial Analysis Standard
BAR-MCQ-FINA-0298,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0299,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{current_ratio}; {(ca - inv/2) / cl},Financial Analysis Standard
BAR-MCQ-FINA-0300,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {ca / cl},Financial Analysis Standard
BAR-MCQ-FINA-0301,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0302,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0303,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{current_ratio}; {ca / cl},Financial Analysis Standard
BAR-MCQ-FINA-0304,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{current_ratio}; {ca / cl},Financial Analysis Standard
BAR-MCQ-FINA-0305,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {(ca - inv/2) / cl},Financial Analysis Standard
BAR-MCQ-FINA-0306,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {(ca - inv/2) / cl},Financial Analysis Standard
BAR-MCQ-FINA-0307,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {(ca - inv/2) / cl},Financial Analysis Standard
BAR-MCQ-FINA-0308,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {ca / cl},Financial Analysis Standard
BAR-MCQ-FINA-0309,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{current_ratio}; {ca / cl},Financial Analysis Standard
BAR-MCQ-FINA-0310,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{current_ratio}; {(ca - inv/2) / cl},Financial Analysis Standard
BAR-MCQ-FINA-0311,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0312,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {ca / cl},Financial Analysis Standard
BAR-MCQ-FINA-0313,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {ca / cl},Financial Analysis Standard
BAR-MCQ-FINA-0314,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0315,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0316,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{current_ratio}; {ca / cl},Financial Analysis Standard
BAR-MCQ-FINA-0317,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0318,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {ca / cl},Financial Analysis Standard
BAR-MCQ-FINA-0319,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0320,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {(ca - inv/2) / cl},Financial Analysis Standard
BAR-MCQ-FINA-0321,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0322,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{current_ratio}; {ca / cl},Financial Analysis Standard
BAR-MCQ-FINA-0323,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{current_ratio}; {(ca - inv/2) / cl},Financial Analysis Standard
BAR-MCQ-FINA-0324,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {(ca - inv/2) / cl},Financial Analysis Standard
BAR-MCQ-FINA-0325,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0326,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0327,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0328,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0329,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0330,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{current_ratio}; {ca / cl},Financial Analysis Standard
BAR-MCQ-FINA-0331,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{current_ratio}; {(ca - inv/2) / cl},Financial Analysis Standard
BAR-MCQ-FINA-0332,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{current_ratio}; {(ca - inv/2) / cl},Financial Analysis Standard
BAR-MCQ-FINA-0333,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {(ca - inv/2) / cl},Financial Analysis Standard
BAR-MCQ-FINA-0334,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{current_ratio}; {(ca - inv/2) / cl},Financial Analysis Standard
BAR-MCQ-FINA-0335,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {ca / cl},Financial Analysis Standard
BAR-MCQ-FINA-0336,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0337,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {(ca - inv/2) / cl},Financial Analysis Standard
BAR-MCQ-FINA-0338,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {ca / cl},Financial Analysis Standard
BAR-MCQ-FINA-0339,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0340,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {ca / cl},Financial Analysis Standard
BAR-MCQ-FINA-0341,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0342,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{current_ratio}; {(ca - inv/2) / cl},Financial Analysis Standard
BAR-MCQ-FINA-0343,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{current_ratio}; {ca / cl},Financial Analysis Standard
BAR-MCQ-FINA-0344,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0345,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {(ca - inv/2) / cl},Financial Analysis Standard
BAR-MCQ-FINA-0346,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{current_ratio}; {(ca - inv/2) / cl},Financial Analysis Standard
BAR-MCQ-FINA-0347,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{ca / cl}; {current_ratio},Financial Analysis Standard
BAR-MCQ-FINA-0348,Quick ratio = (Current assets - Inventory) / Current liabilities. Measures immediate liquidity without inventory liquidation.,{(ca - inv/2) / cl}; {current_ratio},Financial Analysis Standard
